지역,구분,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10
5개광역시,하락,0,0.116253562,0.116253562,0,0,0,0,0,0,0.254455008,0.239205068,0,0.119589639,0.079303148,0.414397158,0.76503,1.063493,0.348544,0.438513,0.471191,0.757309,1.603919,1.767703,2.378848,2.090481,8.266042582,7.184036077,5.61004784,4.35831071,2.54690347,1.78166499,1.07847525,1.01250076,0.7283131,0.25835942,0.27647034,0.39449511,0.70345987,0.28754317,0.55810844,0.27826633,0.61358698,0.43042611,0.55381947,0.33028841,0.75081286,0.27201834,0.50614168,0.08435863,0.95425279,0.73788661,0.65638265,0.593474,0.63076764,0.71950089,0.41451665,0.35726494,0.59706206,0.45761826,0.44286081,0.39554036
5개광역시,매매전망지수,115.5039777,130.1233021,122.7859741,108.0325463,109.7785514,106.1051676,102.1475339,106.2806555,109.8394774,109.9634723,115.1975338,113.211885,107.444641,95.97051143,89.48629199,83.836867,82.048941,90.468299,90.22204,85.247227,76.102908,72.61056,70.065509,65.808735,64.291599,56.70531755,56.68862747,63.46033519,71.15704555,74.18110767,81.05470295,86.28497396,90.67975564,91.51633671,98.36330629,101.3316235,95.17614923,86.34713746,82.20707658,84.86008219,85.7772598,85.56750007,86.45691836,86.39976253,89.57885664,93.16069422,96.38718777,97.20741311,96.50139103,90.72990285,83.94833071,85.01234187,86.94945332,90.76248997,89.60889934,92.2883571,99.19602288,97.00840233,97.34463919,99.13239542,102.712538
기타지방,상승,0.170076681,1.876386429,1.92642651,0.795739084,0.981376768,0.512737304,0.887957941,0.647681868,0.938376973,0.550746637,0.741029201,0.820786389,0.424588668,0.114617185,0.16420978,0,0.085016,0,0.344306,0.200701,0.11864,0,0,0,0,0,0,0,0,0,0.17630806,0,0,0,0,0,0,0,0,0,0.10787329,0,0,0.18217453,0,0.12155809,0.10883364,0.07851043,0.15909577,0.10852471,0.26338467,0.29128294,0.1771427,0.06383772,0.12184723,0.19192995,0.07946189,0,0.24642847,0.2005575,0.11970469
기타지방,약상승,24.02380749,40.21189895,44.57786462,35.9050415,36.80388432,30.92188678,25.84422508,27.04304883,34.77070335,40.17305277,48.6761551,47.03102643,43.12704448,26.34271235,15.96931853,9.705374,9.555568,14.107868,15.421423,13.077272,11.014016,6.339015,4.735161,2.338203,1.529224,1.645785963,1.307371326,0.8839178,3.63516721,5.1628096,4.50252716,7.0925458,9.91700238,8.33128751,12.03614813,16.73258952,10.69075626,5.49831786,3.74870647,4.30688348,4.69119176,6.19487662,5.28842932,5.34677574,6.52896289,11.29296773,12.55052959,11.07984531,11.48217564,8.82095622,4.89139328,5.14891385,5.77506081,6.9147368,8.56731246,10.41305205,12.72153528,11.17208494,10.9457933,12.75126373,14.70109148
기타지방,보통,68.76372068,53.17171803,50.46956771,58.80189301,56.94869851,62.86132365,66.10348009,65.51114067,60.02321651,55.16389502,49.04666226,49.95856505,52.61168995,65.93796992,73.15763168,75.345209,74.49685,74.356545,73.028216,73.062333,69.760039,62.354597,61.567702,56.044697,45.799435,32.85357113,30.47514231,43.90747477,51.7188656,56.54576803,63.19324946,64.43832507,65.03548868,69.81198932,70.55030407,68.85947719,71.46519412,64.03473274,62.25733172,65.67174305,67.65696928,62.81977978,68.16732054,68.80375605,71.37101692,67.32863143,69.6757609,72.79836181,69.98359344,65.72121688,61.92879607,60.13025627,66.86077702,69.6729253,67.34817198,68.18787352,71.71101139,69.55481482,71.81046251,70.31922826,67.18239051
기타지방,약하락,6.911842985,4.609444435,3.026141158,4.212137395,4.923984272,5.508666836,7.164336883,6.612915494,4.267703163,4.017106789,1.461037844,2.114506544,3.836676903,7.60470054,10.51844243,14.751968,15.596339,11.436862,11.206055,13.659694,19.107305,30.911661,33.307414,40.799522,52.080665,62.12867383,65.61048588,52.49811769,44.17115472,37.45445324,31.86965426,27.45942147,24.61254036,21.47301088,16.48974998,13.59292057,17.50962964,30.32757387,33.10280956,29.56069627,26.90530139,30.49850114,25.96325586,24.91487865,21.78423875,21.17837333,17.58889748,15.88034541,18.29477244,25.07647566,32.18583009,33.86815268,26.80935051,22.94791063,23.42002845,21.02404794,15.32052549,19.05715722,16.85177799,16.27753401,17.78577308
기타지방,하락,0.130552162,0.130552162,0,0.285189016,0.342056134,0.112459458,0,0.185213138,0,0.09519879,0.075115594,0.075115594,0,0,0.19039758,0.197449,0.266227,0.098725,0,0,0,0.394728,0.389723,0.817578,0.590676,3.371969083,2.607000487,2.71048973,0.47481246,0.83696912,0.25826106,1.00970766,0.43496857,0.38371229,0.92379783,0.81501272,0.33441998,0.13937553,0.89115225,0.4606772,0.63866428,0.48684246,0.58099428,0.75241503,0.31578144,0.07846943,0.07597839,0.16293705,0.08036272,0.27282654,0.7305959,0.56139426,0.37766896,0.40058956,0.54263989,0.18309654,0.16746594,0.21594302,0.14553774,0.45141651,0.21104024
기타지방,매매전망지수,108.5955068,119.5470615,122.7022882,116.3570021,116.5792707,113.1068878,110.227902,110.6775354,116.1898771,118.5335208,124.2734722,123.2039307,120.0697725,109.4836231,102.6992503,97.279254,96.798404,101.236778,102.45199,99.90949,96.071996,87.31895,85.32415,79.951762,74.133604,66.38658698,65.24144223,71.48241032,79.25719378,83.01720906,86.23448344,88.8068545,92.21726244,93.04542602,96.84940125,100.7548218,96.25614334,87.44599646,84.4317962,86.9124164,88.36215419,87.36134528,89.08159245,89.64570804,92.05658064,95.10038586,97.5136713,97.51532333,96.67243465,91.70793845,85.88557037,85.37026926,89.28232889,91.64666124,92.15284935,94.70333547,98.61250084,95.84152084,97.14789839,97.98600585,98.36632365
부산,상승,0.859331799,4.473960411,1.150049948,0.373518476,0.388459215,0.334878633,0.658481937,0.97411838,0.346838585,0,0.665915936,0.244743549,0,0.334878633,0.31327356,0,0,0,0,0,0,0,0,0,0,0.27175858,0,0.17841597,0,0,0,0.22207338,0,0,0,0,0,0.1793798,0,0,0,0,0,0,0.14200468,0.13457386,0,0.1300294,0,0,0,0,0,0,0,0,0.20045123,0,0,0,0.82906526
부산,약상승,32.22447537,47.91550598,32.35282799,13.74405149,19.26487659,17.03371136,15.07847619,25.33703181,34.70670818,32.09996553,42.36061339,36.9626278,30.3353672,8.337313907,6.228771026,4.097237,3.165976,7.814289,8.602146,6.350633,1.389383,1.956276,1.213357,0.846772,0,0.688710048,0,0.99622976,2.30581859,2.79129889,4.74515933,5.50437655,6.77351691,5.91921856,8.69773197,12.26366825,6.56425947,1.98592923,1.92911021,1.95327205,1.85188944,4.74533076,3.8779413,3.02316323,5.38144451,8.28325375,9.31749922,8.25225643,9.71422458,5.41302667,2.97205362,3.14424069,3.13906063,6.65453915,4.71346023,6.36508022,15.20273151,12.22838804,12.16079281,17.61993198,23.52276964
부산,보통,60.32921326,43.84621133,60.89533088,77.17149038,72.86319603,74.20990021,77.42591378,69.40561777,62.04373437,65.55248358,55.80089681,61.00173347,66.17926697,77.60110832,70.79694673,67.620183,68.907815,74.06291,74.873563,69.717791,55.430283,44.726617,41.16779,34.746625,26.692932,18.50490092,21.14301408,31.65003483,41.60891889,49.37727668,56.21941045,64.13694139,70.08119493,68.10930896,70.47281896,68.18472877,69.6642937,62.34204653,58.26539348,66.41972229,66.79775284,64.48039066,69.20522139,67.36292974,71.42094517,69.16819299,71.41885046,75.75388988,73.60332092,70.7752997,61.13030086,64.47358502,68.21714101,67.20419171,64.94586904,68.32071382,67.78847028,72.01782381,72.88915727,69.51031628,64.80112155
부산,약하락,6.586979566,3.440606263,5.278075165,8.710939655,7.483468167,8.421509791,6.837128099,4.283232041,2.902718861,1.98786643,1.172573859,1.790895185,3.485365831,13.72669914,22.66100869,27.958864,27.618586,17.787922,15.993041,23.308332,42.543525,52.175588,55.628625,62.42743,70.025604,70.99452026,71.69892436,61.47170446,53.23304977,45.631746,37.46498694,29.28054269,22.46116663,24.58196592,20.04045221,18.70550776,22.79285203,34.20893369,39.25928315,31.03550015,30.85569959,29.5822247,26.16442893,28.83240709,22.65281428,20.97232965,18.63756948,15.21020643,16.42163197,22.89468826,34.92879299,31.80177317,27.90167278,25.6223353,29.64142667,24.68037894,16.54413943,15.30386571,14.70363311,12.39040214,10.54770314
부산,하락,0,0.323716012,0.323716012,0,0,0,0,0,0,0.359684458,0,0,0,0,0,0.323716,0.307623,0.334879,0.53125,0.623243,0.636809,1.141519,1.990227,1.979173,3.281464,9.540110196,7.158061559,5.70361498,2.85221275,2.19967843,1.57044328,0.856066,0.68412154,1.38950656,0.78899686,0.84609523,0.9785948,1.28371076,0.54621316,0.59150552,0.49465813,1.19205388,0.75240838,0.78149994,0.40279136,1.44164975,0.62608083,0.65361787,0.26082253,0.91698537,0.96885253,0.58040112,0.74212558,0.51893384,0.69924406,0.63382703,0.26420756,0.44992243,0.24641681,0.47934959,0.29934041
부산,매매전망지수,113.6780797,126.3876943,114.3637103,102.8900744,106.2791634,104.6409794,104.779156,111.5010183,116.2488332,114.6963651,121.2599357,117.8306099,113.4250007,97.64018602,92.09715473,87.745471,87.466072,94.678305,95.773302,90.897907,78.78612,73.748825,70.802139,67.230499,61.705734,55.57874328,56.99247626,64.23706365,71.68417166,76.38009801,82.06964292,87.47792431,91.47205361,89.27911977,93.53964302,95.93298501,90.90710892,82.78416682,80.78870037,84.86738043,85.0034368,86.38949915,88.1043478,86.31387813,91.10352843,92.34838616,94.71388404,95.99743653,96.38547377,90.34218384,83.05277778,85.09083264,86.87656834,89.99716808,86.83677271,90.20852361,99.26553971,98.01233874,98.48216304,102.1354153,107.0172581
대구,상승,0.774051105,7.151731879,1.610908266,0,0.56798259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37099471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15943824,0,0.30609516,0,0,0,0,0,0,0
대구,약상승,42.33230361,72.2451419,65.14524483,25.24431567,28.48158408,19.02385472,9.930263309,12.0347671,8.727089518,13.04818442,16.19930162,12.53260839,7.080461236,1.523131454,1.392073563,0.500426,0,1.040145,1.911076,0.478669,0,0,0,0,0,0.1548441,0,0.33615028,1.15722247,1.58644405,2.98058205,6.45148144,6.10645569,4.66162899,17.95717564,18.16668784,9.9314692,3.90010799,1.55964614,1.83347983,2.00422705,1.39575843,3.3602968,1.49087147,3.1823866,4.99011628,9.14413753,7.5707141,5.78800812,2.0832658,1.76826804,0.95342431,1.14683154,3.98528238,5.40030503,5.08250457,11.22414764,9.34487727,8.55792371,8.30527576,11.19011755
대구,보통,56.37177414,19.67114199,31.31133471,71.17175267,67.5697465,68.89548927,73.2983194,70.40643709,77.8252053,67.10655089,66.51191651,67.74104336,67.42548774,60.85029939,43.79424095,44.182211,38.704134,56.730965,48.488604,41.617876,31.087541,30.49124,29.416353,24.523073,19.425644,17.26968624,15.71237627,22.00597889,27.94360271,34.70956218,44.9443024,55.20888258,61.63420403,68.21021433,64.99924157,65.22746956,75.72412655,67.75390696,57.84886744,62.5478159,64.70539436,61.947069,61.07798929,63.26747593,65.04281159,68.15050212,67.73121982,72.13095451,74.27342445,73.29650794,62.92055806,62.41152022,69.04375989,72.14948679,69.41319171,70.56897782,71.40743201,72.54151085,74.99962884,71.47383186,73.9432854
대구,약하락,0.521871148,0.931984232,1.932512199,3.58393166,3.380686836,12.08065601,16.7714173,17.5587958,13.44770518,19.32100852,16.28782124,19.72634825,24.99362467,37.62656916,53.07962842,52.936686,58.368256,41.27364,48.563689,56.868326,67.394048,65.628014,68.256338,71.690872,79.288044,70.92770328,73.37083613,69.77576193,61.41340092,58.56046176,47.48380582,36.11673368,29.60338182,26.02393395,17.04358279,16.23484789,14.34440426,27.74247457,40.14918561,34.14187793,32.81676874,35.7457114,35.11170331,34.4255937,31.77480181,26.27135022,23.12464265,19.5222224,19.93856743,23.41817785,34.76654915,35.43016464,29.56309138,22.62111564,24.29153889,23.79414445,17.10272292,17.49726338,16.11918696,19.62012108,13.92112093
대구,하락,0,0,0,0,0,0,0,0,0,0.524256181,1.000960629,0,0.500426354,0,1.734057072,2.380676,2.92761,0.955251,1.036631,1.03513,1.518411,3.880746,2.327309,3.786056,1.286312,11.64776638,10.9167876,7.88210889,9.4857739,5.14353201,4.59130974,2.2229023,2.65595845,1.10422272,0,0,0,0.60351048,0.44230081,1.47682633,0.47360985,0.91146118,0.45001059,0.8160589,0,0.58803137,0,0.77610899,0,1.20204841,0.54462475,1.04545258,0.24631719,0.93802003,0.89496436,0.55437316,0.26569743,0.61634849,0.32326049,0.60077131,0.94547612
대구,매매전망지수,121.6792673,142.8083107,133.2172746,110.830192,113.1184312,103.4715994,96.57942301,97.23798565,97.63969217,96.33933177,98.95477956,96.40313007,90.54299193,81.94828115,72.4221655,71.401194,67.888262,78.928002,75.637062,70.770042,64.784565,63.305247,63.544522,60.368509,59.069666,52.96580403,52.39779433,57.39808528,60.38613688,66.36945913,73.15707838,82.94447158,85.59557848,88.2146248,100.4567964,101.3369147,97.79353247,87.47530623,80.26292946,82.36897461,84.1201193,81.91356234,83.67428615,82.71657998,85.70379239,88.77135166,93.00974744,93.24813686,92.92472034,88.13049557,82.9562347,81.87561551,85.54555289,90.0501585,89.65941871,90.0898069,96.79501493,95.30745845,95.89610788,93.74180603,97.68902219
